順位,枠,馬番,馬名,合計スコア,単勝オッズ,人気,加点内訳,減点内訳,調教コメント
1,3,3,シャドウメテオ,+11.5,12.3,6人気,+4.0前走3F最速 / +2.0調教A評価 / +1.0前走好走 / +1.5前々走好走 / +1.0グレード実績(3-4走前) / +1.0血統距離適性 / +2.0複勝安定ボーナス,-1.0距離延長,
2,4,6,バレンタインガール,+10.0,8.9,4人気,+4.0同コース実績 / +2.0調教A評価 / +1.0叩き2戦目 / +1.0グレード実績(3-4走前) / +2.0複勝安定ボーナス,,
3,7,12,オストラヴァ,+10.0,4.7,2人気,+2.0調教A評価 / +1.0叩き2戦目 / +1.0近走上昇傾向 / +1.5前走好走 / +1.5前々走好走 / +3.0複勝安定ボーナス,,
4,1,1,ベトルス,+9.5,3.3,1人気,+3.0調教A評価 / +1.0前走好走 / +1.0グレード実績(3-4走前) / +1.0血統距離適性 / +0.5枠番補正 / +3.0複勝安定ボーナス,,
5,6,10,ベンサレム,+8.5,28.8,10人気,+4.0同コース実績 / +1.0調教A評価 / +1.0叩き2戦目 / +1.0グレード実績(3-4走前) / +2.0複勝安定ボーナス,-0.5血統距離適性,
6,4,5,スピードリッチ,+7.5,7.9,3人気,+3.0同コース実績 / +2.0調教A評価 / +1.0叩き2戦目 / +1.0近走上昇傾向 / +1.0前走好走,-0.5血統距離適性,
7,2,2,レッドテリオス,+6.0,13.3,7人気,+2.0同コース近距離実績 / +2.0調教A評価 / +1.0近走上昇傾向 / +0.5血統距離適性 / +0.5枠番補正,,
8,6,9,ウインルーティン,+5.0,35.4,12人気,+2.0同コース近距離実績 / +2.0調教A評価 / +1.0血統距離適性,,
9,3,4,ダノンホイットニー,+3.5,52.0,13人気,+4.0同コース実績 / +1.0調教A評価 / +1.5前々走好走,-3.0長期休養明け,
10,5,8,ジョイボーイ,+3.5,10.6,5人気,+2.0調教A評価 / +1.5前走好走 / +1.0グレード実績(3-4走前) / +0.5血統距離適性 / +2.0複勝安定ボーナス,-3.0長期休養明け / -0.5枠番補正,
11,8,14,キントリヒ,+3.0,67.9,14人気,+2.0前走3F最速 / +2.0調教A評価 / +1.0叩き2戦目 / +1.0血統距離適性,-1.0距離延長 / -2.0前走ローカル,
12,5,7,エコロレイズ,+2.5,33.2,11人気,+2.0調教A評価 / +1.0グレード実績(3-4走前),-0.5枠番補正,
13,8,13,ログラール,+1.5,15.5,8人気,+2.0同コース近距離実績 / +2.0調教A評価 / +1.0叩き2戦目,-0.5血統距離適性 / -3.0距離延長,
14,7,11,キングノジョー,+0.0,16.2,9人気,+2.0調教A評価 / +1.0叩き2戦目,-3.0距離延長,

■レース情報,芝2400m,202605030410

■買いサイン,見送り,軸12.3倍（8〜14倍）

■評価コメント
,軸12.3倍は期待値が安定しない中穴ゾーン（8〜14倍）。
,2位バレンタインガール8.9倍（スコア差1.5pt）。

■三連複フォームB,軸:3番シャドウメテオ,"相手A(2〜4位):6,12,1,10","相手B(2〜8位):6,12,1,10,5,2,9,4",22点
,1－2－3
,1－3－4
,1－3－5
,1－3－6
,1－3－9
,1－3－10
,1－3－12
,2－3－6
,2－3－10
,2－3－12
,3－4－6
,3－4－10
,3－4－12
,3－5－6
,3－5－10
,3－5－12
,3－6－9
,3－6－10
,3－6－12
,3－9－10
,3－9－12
,3－10－12

■三連複10点,軸:3番シャドウメテオ,"相手(2〜6位):6,12,1,10,5",10点
,1－3－5
,1－3－6
,1－3－10
,1－3－12
,3－5－6
,3－5－10
,3－5－12
,3－6－10
,3－6－12
,3－10－12

■三連複7点,軸:3番シャドウメテオ×6番バレンタインガール,"相手(3〜9位):12,1,10,5,2,9,4",7点
,1－3－6
,2－3－6
,3－4－6
,3－5－6
,3－6－9
,3－6－10
,3－6－12
